0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.573260376,0.600213393,-2.941065158,-0.108127564,-0.996106138,-0.617129069,0.478452523,-0.76911766,-1.650789514,1.701152545,-0.832684635,-0.095523409,1.042819321,-0.586044338,-2.085481614,1.258485558,-1.035532705,-1.287782574,0.257757286,-0.061751821,3
0.733640373,-1.449684966,0.162354852,-1.145546207,0.174913808,-0.085012319,0.861763225,0.507308957,-2.69472385,-0.375174676,0.562777191,1.221619767,0.681411798,0.293141052,0.20119199,0.467889032,0.441362565,0.745774649,0.021916804,-1.501308785,3
-0.369587957,-1.955932799,-0.139047407,0.449876865,-0.454812104,-0.770630238,2.446632864,-0.529908371,2.504380821,-0.003976776,-0.206424424,-0.410128944,0.787885213,0.866665119,1.154469205,1.301422171,0.297809105,-0.321303523,-0.49037979,-0.827142133,1
-0.339706845,-0.774478601,0.41727435,-0.767601772,0.619740206,-0.144384898,-0.002006603,-0.736122719,0.575440959,0.878457615,0.508845577,0.112259672,1.179518031,0.66378697,0.259822832,-0.992459151,-1.669328276,0.24150414,-1.650129942,0.497812828,2
0.107478908,-0.526456416,-0.004704538,0.939298952,-0.306022492,-0.522276296,0.697864373,-0.790135627,-0.920951135,1.352359901,1.107284138,0.857668375,-0.73938762,0.638864486,-0.355696478,-1.061996315,-0.648375544,-0.415589227,0.578822417,1.787303658,2
-0.080026527,-0.498227831,0.736585711,0.690638057,0.714981805,-1.459431806,-0.242605587,0.237759724,-1.052817418,0.090187545,-1.442922395,1.367055685,1.46665121,-2.302434656,0.521994522,0.927135984,-0.154119621,0.230258015,0.726571907,-0.549104516,3
-0.629483424,0.954092544,0.407358637,0.271561266,-1.331539838,-0.465381884,-0.792195668,0.377211032,1.890720884,1.669876682,0.014705954,1.301456704,-1.074446411,-0.437399662,1.747245931,1.101499733,-1.32442957,0.058601821,0.424633695,0.227732914,1
1.491998322,1.914197256,-0.131278075,0.835616742,-1.238559407,1.399020909,-1.270101586,0.806654263,-1.421593137,-1.157083051,0.792063903,0.746941475,0.235212304,-0.438395793,0.93595567,-2.415509682,0.660922697,0.653810852,-0.266563363,-0.405200951,2
-0.425532224,-0.587507769,-1.018772546,0.621706613,1.106127055,0.039714344,0.890072462,0.651965745,1.806607606,1.461451742,-1.483499381,-0.291221737,-0.035373679,1.446069951,-0.153458048,-0.412051177,-1.747858796,0.513490288,1.326828121,0.492101474,2
1.434767103,0.005587826,0.335197499,-1.036335138,-1.452993832,-0.914509546,-0.670665581,-0.862977645,1.65662902,-2.125576903,0.406699103,0.640593276,0.782066357,-1.089838201,1.241056938,0.051619066,0.172007676,0.092700655,-1.195940192,1.079921484,0
1.256892249,-0.478577489,-2.274137275,0.556387136,-0.199271497,-2.719729726,0.338517478,0.939018079,2.964173785,0.101638281,-0.693263334,-0.641884576,1.092623369,1.497344497,1.230314064,2.53590468,-0.735771384,1.023557952,-0.123183722,0.404925482,3
-0.278266263,-1.030765713,0.865611175,-0.530394701,1.160179688,-0.406821492,-1.318734281,1.50754153,4.065006813,-0.753957007,0.948544352,-1.221568066,0.585001756,1.02397033,0.999752207,0.569380309,0.423054468,-0.669732054,-1.418025061,0.555631573,1
0.411893092,-0.51186891,-1.728015808,0.117260842,0.857116097,0.480498684,-1.339895907,0.167773481,-1.029404037,0.902971445,0.022695091,-2.470032729,-0.856820483,-1.332647468,-0.527275407,0.915173946,0.561478882,-0.18493753,-0.848539584,1.396503887,1
0.95806121,-0.21554885,-0.117464906,-1.513416573,-0.461654965,2.699072396,-0.149572287,-0.168902544,-2.729254047,0.624887243,-0.1024127,-1.380744805,-0.42473862,0.411810545,-0.189237233,2.197542437,-0.581755295,-1.575541308,-0.385188534,-0.404245332,3
-0.063550932,-0.178939566,-0.701599118,-0.553272222,-0.908221395,-0.771149865,-1.311329533,-1.447504461,-0.256365832,1.410985897,1.012588551,-1.009512482,-0.402681408,1.467643828,0.570284771,0.013484154,-1.840830307,0.98568959,0.07780551,-2.63669676,0
0.606489777,-1.384149999,1.273544469,-0.005439423,-0.485452504,1.364195897,-1.218635057,-1.700527126,-1.041212685,-1.581126841,0.837214283,0.86229293,1.514222288,0.84971586,-0.166501676,0.717575091,0.921302528,0.877832505,-1.463662785,-0.242864512,1
1.267302385,0.263049386,0.824396852,-1.601833712,-0.589986696,-1.23229537,1.603286187,-0.00407921,-0.485900432,-2.75397014,0.638351457,0.019675501,0.859449961,0.015510216,-0.696811563,1.056797089,-0.673219294,0.544880442,-0.843553493,-0.652201356,1
0.020490194,-0.851541469,0.37185087,0.272132009,-1.141821112,0.779497244,0.435034086,0.611890168,-1.292014146,1.108440577,-0.280445141,-1.706770273,1.268794374,-1.234894011,1.499920977,1.898746731,-0.606595675,0.196707789,-0.040844636,0.193791977,3
1.05569885,-1.826123066,0.795304751,-0.02631983,0.384055415,-1.115514828,-0.280566121,1.894361219,0.522866112,0.167492141,-0.101854737,-0.381350917,-1.073898339,-0.847927856,1.66840969,-2.486018662,-1.152208378,0.751415595,1.485567172,0.04684701,2
0.660823987,0.666775353,-0.193196515,0.632172953,1.636145173,0.218024513,2.090006348,-1.334349449,-0.821295484,-1.34937817,1.935543962,-1.764307762,-0.354865117,-1.231546446,0.386725864,-1.250674168,0.405999413,-0.468709878,0.366120908,-1.465381545,3
-0.819059885,1.123355658,-0.151195659,-0.266678678,-0.351809975,0.363997865,-0.904877643,-0.205247031,-0.479236771,0.050885999,0.623563344,0.29860227,-0.446648107,-0.293921482,-1.312621444,-0.88237154,0.032096394,-0.887798528,0.437305625,-0.537907264,0
1.069092472,0.168862497,1.555528165,-1.609080922,0.969418693,1.101996109,0.005736357,-0.077397198,-0.752135901,0.247089703,0.421904598,0.69241245,-1.880902042,-1.813578337,-0.723866443,0.515857439,-1.516275353,0.513040462,1.053073117,-0.756699465,1
0.409664684,-0.262669566,-0.931193392,-0.251344416,-0.295843431,0.986875491,-0.404556956,0.592635976,1.193169326,-0.958990793,-0.41852735,-0.102160039,0.291794846,0.779868846,-0.856419277,0.988822947,-0.739955294,0.094237153,1.29446348,0.887488806,1
-1.168177572,-0.342730355,0.638560924,1.350725927,-1.399040931,-0.585836209,-0.480879108,-0.034687797,0.267434916,-0.097081984,-1.311062409,1.034605166,0.05695277,-0.937492119,0.287063588,-1.35279079,-0.425306838,0.608453038,0.555445809,-0.81648377,2
2.057966732,0.102563086,0.379794328,1.653925851,-0.207751757,0.666137972,1.530960559,1.903490147,-0.348827169,0.392933764,-0.48716269,-0.036555721,0.158408513,-1.522525915,-2.086863295,0.549507702,0.904985724,1.576553876,-0.188115714,-0.655793907,3
3.488536492,-1.488783837,0.890722261,2.960053005,-0.135119043,-0.230944581,0.667061367,-0.133377604,-0.596538317,-1.0480197,-1.46740512,0.459669283,0.390988679,-0.085564734,-1.442306085,1.273640505,-0.797391405,0.185488417,-0.995502199,1.126802419,3
-1.038114307,-0.819223109,-2.076996201,1.419491835,-0.325708327,-0.594241927,0.707114908,1.033722861,-0.677436568,0.069734433,0.175171963,-1.315199032,0.796662307,0.037733543,1.988344832,-0.122153499,-1.123862656,1.968694627,-0.094127069,-0.000371332,3
1.531922626,0.31366126,0.969178905,0.932202154,0.331865115,1.221262618,0.490869975,-0.122125845,2.07839149,-0.208877271,-1.718729834,-1.104776189,-0.359051889,-0.990985834,-2.483974568,-0.359071028,-0.410413154,0.338536995,-0.153357318,0.411563302,2
0.054856254,0.178041806,0.026760541,1.96109296,-1.373333118,1.479627476,-1.052343844,-0.640658404,0.243626649,2.182551115,0.970997854,1.124579535,-0.156058472,-1.563092598,-1.014229347,-1.556071294,0.575753331,-0.841162244,1.030937171,1.783976663,2
-0.624122054,0.594081385,1.73651457,0.826213316,0.239785272,-1.4051325,2.818347088,1.118910328,-0.491516509,1.725803013,-0.818395153,-0.671825038,1.937557036,-0.193956767,-0.550823136,-1.680146285,-0.174801902,-1.260291251,0.521593124,-0.397293799,2
-0.89679547,-1.600760746,-2.118029824,-1.092684252,-0.147143413,0.378325945,0.770537511,-0.31946437,-0.658164369,-1.120479482,0.981978618,0.657175958,-0.724001539,0.284837169,0.368683537,-0.917734493,0.894125061,1.960920056,1.878681204,-0.868371983,0
1.043408441,-0.75972076,-0.703079528,-1.334421057,-0.183440253,-0.890400933,2.309260456,-1.518058574,2.451767309,-0.043893441,1.452054214,-0.293755321,0.595589021,-1.421068443,-2.221086696,0.558804905,-0.849673324,0.79846646,-0.368217825,0.092470036,1
1.07900812,-1.373737795,-0.053420801,0.441864511,-1.074207884,-0.054482694,-0.473852775,1.005729119,-1.274479074,-1.197714422,0.051522825,0.317890201,-0.728917373,-0.645795625,-0.57845552,1.392186352,-0.303428598,0.015376636,0.107264163,0.186139519,1
-0.51916165,-1.493798305,-1.845403532,-0.703970999,1.029785336,-0.810106966,-2.085254277,0.565451313,1.952500071,1.172322222,-0.002754027,1.180185636,-2.732262584,-1.527816975,0.578324985,-0.343750605,0.496794405,-1.306583478,-1.359386199,0.081094752,2
-1.529403576,-1.953866321,-0.027877047,1.479642037,0.357670643,-0.880654052,-0.555466528,0.677011742,-0.204477171,2.198610553,-0.699188239,-0.349829489,0.27444748,1.09083793,0.281003859,-1.609068328,-0.826709002,0.781948445,0.663848649,-0.329661624,2
-0.336638911,1.352671324,1.003097349,1.191936644,0.63814277,0.332271545,-0.639263992,0.199762566,0.544549891,1.98879631,-0.044502649,0.199712641,-1.369985436,1.36660181,-0.588186261,0.708101687,-1.082426325,0.642721799,0.558543415,-0.439671029,3
-0.575460781,0.201408947,-0.341497621,-1.040377907,-0.524789016,0.460723326,2.764382897,-0.2412086,-1.435882232,0.675591875,2.26436665,-0.691433862,-0.0930996,-0.96853714,0.091816012,-3.286088103,0.353859172,-1.182346382,-0.293114131,-1.069752139,2
0.220276758,0.133178423,-0.294658699,-0.692793211,0.11388063,0.558816355,-0.156775212,-1.24045784,1.040612027,1.139406147,0.31711943,-0.161342778,-1.054944779,1.085939319,-1.084812484,-2.026676041,-0.092878647,2.291134025,0.128265848,0.426657525,0
0.008852928,0.077921999,-0.762501571,0.877074505,-0.165631902,-0.389511343,0.496429386,-0.038454553,1.753010106,0.310832163,0.79414746,0.381866911,0.090771959,-1.529227581,0.889635649,-0.814090958,1.731078267,-0.226981678,-0.29767639,0.241172191,2
1.947442787,0.447255478,-0.42739187,-0.932820097,-1.747559657,0.306707214,0.283642156,-0.397728083,-1.266260901,1.861581185,-0.278452144,-0.49448271,-0.339008885,-0.08979692,-1.310252573,1.472487513,-1.661593487,-0.629308377,-1.776794356,1.969764507,1
-0.749831652,-0.117454037,-0.236186081,-0.487808734,-0.292503453,0.050936266,-0.033990715,2.000744695,-0.12729968,0.829387173,1.43680756,-1.527465999,0.316953827,-1.575995666,-0.04456787,-1.393006535,-1.474633762,0.283182427,0.739364709,1.110191079,0
-1.176688593,1.2610993,0.694242485,0.405909552,-0.47009418,0.603547346,0.904953959,1.528665093,-0.269168491,1.20455726,0.671309241,-0.356985989,1.764271498,-0.54839218,0.11466342,-2.205052973,-1.065697153,0.862859042,-0.135703278,0.216579718,2
0.603542276,-1.042845884,-0.176320068,-0.646292487,0.520673737,0.682887401,0.168106053,-1.079433616,-1.785230972,-0.054149948,-0.341629616,0.664487272,-1.257902877,0.698771174,-0.165021894,-0.190210499,0.833741902,-0.711141916,0.230126782,-0.527242434,0
-0.672550175,-1.077499068,-0.314503856,0.708406952,0.301168664,-1.374841269,-0.372729388,-1.634927572,0.986406833,-1.151181173,-0.862833613,-0.374153009,0.613138929,0.153126347,-0.42689151,0.954325679,0.873333377,1.539818816,1.770315907,1.050737208,3
0.905120783,-1.02383141,-0.581030703,2.76404897,0.137074982,-0.815911745,0.830474525,-2.30830281,0.054353638,-1.864394741,-0.167229107,0.950427427,0.590202288,1.013621411,3.50806451,-0.027114091,0.645164546,-0.042455383,0.455557119,-0.51904723,3
0.773811271,0.217057907,0.543540709,1.604058139,0.115833441,-1.157062157,-2.165939619,-0.550813173,0.986027928,0.292437942,0.594421194,0.318117406,-0.666610441,0.659927401,0.185736814,-1.274900998,0.837656954,0.569010517,-0.88500645,-1.144979314,2
2.012110166,-0.693900923,-2.57873361,0.615225534,-1.582686591,-0.345798843,-0.183254827,-0.389412848,-0.243536228,0.740405043,1.910429185,-1.121461884,0.214289249,0.58283764,2.616941182,0.823493771,-1.267848206,-0.117828402,-1.135401896,-0.125922026,0
0.215417281,1.050499868,-0.027725737,0.19402285,-0.685141097,1.361681093,0.136353987,-0.373915313,-1.465146037,-0.618920662,-1.667343658,1.016010504,0.821466646,-0.660275196,-1.513205182,1.48652681,1.65312029,0.272381961,1.059324661,-0.873562417,1
-0.853530441,-0.528338113,0.081950597,-0.94486743,-0.482862103,-0.064339302,-0.311182171,1.327591967,0.358639488,0.227061049,-0.187309775,-0.499207759,2.111021597,-0.98393298,1.033941208,0.709114002,-1.665802419,0.060155645,-1.141729332,-1.094753482,1
-1.04332817,0.857173886,0.617712028,-1.434677947,0.92788798,0.633980564,-1.426961836,-1.010371921,-0.764034367,-1.322689568,0.315749135,1.246670976,-0.01869537,-1.44062045,0.676976579,2.256090169,-0.470460456,0.302063192,0.066389425,-1.332699644,1
-0.322910916,-0.035271026,3.095627307,-1.051560585,0.609305021,0.542240291,-0.040909156,-0.426304745,1.201026047,0.083791463,0.804838381,0.021949285,-0.871909011,1.718040901,-1.127847669,1.345667411,1.102690978,0.60867784,-0.820378891,1.462543072,1
0.066580006,-1.479197983,-1.854978411,-0.078734519,-1.777922213,1.373857012,-0.204388088,0.060328322,2.793686162,0.588501761,-1.451708706,0.096048887,-1.10615522,-1.165571241,-0.211073736,0.142476526,1.196654802,-0.752639918,0.349852738,0.261965821,2
-0.235301632,0.107872041,-0.872285069,1.399962005,1.230365788,1.570164095,-0.569489411,0.334349157,-0.395767321,1.415411574,0.469898268,2.220267953,-0.309025954,-0.417675542,-0.521458,-0.196712471,-0.543855959,-0.477457548,-0.462274236,-1.537094583,3
0.782142895,1.372557309,-0.182645326,-1.219214086,1.43854959,-0.855887419,1.117036628,0.012980266,-0.624081801,1.11552866,0.665899579,-0.294107426,1.304976091,0.705131443,-0.002559743,-1.66778062,0.875469243,0.122088632,-0.052024691,0.737961524,0
1.229523346,-0.324264644,1.552591835,0.331732073,0.272669859,-2.047209614,0.454563069,0.024181469,-1.411298619,-1.010974399,0.325098212,0.696713356,0.849636745,-1.957673794,-0.522162747,0.942105257,-1.098472236,0.305238453,-0.858592951,0.384564983,3
0.874590628,-0.817959813,1.408898658,1.479855176,1.686684844,-0.212663504,-0.212213196,-1.756599438,0.447372958,-0.123652194,-0.043982356,0.315171626,-1.459240965,-2.183994084,-0.286553971,0.304129199,-0.891821298,-1.570521248,-0.108541979,-0.386094942,3
0.180055009,0.180750068,1.961481516,-2.585191769,-0.611807037,0.496618065,-1.017114978,-0.44677106,-0.655953372,0.884966418,0.708939875,-2.428634501,-2.519106298,-1.620891277,-1.244534273,0.455277451,0.017161953,0.527786186,-0.812268716,-0.6878221,1
